Name,POS,"Ht("")",Wt (lbs),40yd,40Z,BP,BPZ,"Vertical ("")",VZ,"Broad Jump("")",BJZ,Shuttle,SZ,3Cone,3CZ,TotZ,AvgZ,Rd,Pick,Rank,,GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Garoppolo,QB,74.25,226,4.97,-0.708161695,,,30.5,-0.486621837,110,-0.493156364,4.26,0.440076805,7.04,0.512707721,-0.73515537,-0.147031074,2,62,61,,6,69,0,0,69,11.5,,5,13,0,0,13,2.6,,6,144,0,0,144,24,,6,351,0,0,351,58.5,
Johnny Manziel,QB,71.75,207,4.68,0.30250884,,,31.5,-0.26200164,112,-0.269888695,4.03,1.371578735,6.75,1.229652183,2.371849423,0.474369885,1,22,22,,5,76,0,0,76,15.2,,10,435,0,0,435,43.5,,,,,,0,,,,,,,0,,
Jordan Lynch,QB,72.13,217,4.76,0.023703175,,,29.5,-0.711242034,109,-0.604790198,4.2,0.683077308,6.55,1.72409664,1.114844891,0.222968978,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Keith Wenning,QB,75,218,5,-0.812713819,,,28,-1.04817233,99,-1.721128541,4.25,0.480576889,7.07,0.438541052,-2.662896749,-0.53257935,6,194,174,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Logan Thomas,QB,78.13,248,4.61,0.546463797,,,35.5,0.63647915,116,0.176646642,4.18,0.764077476,7.05,0.487985498,2.611652562,0.522330512,4,120,114,,2,17,0,0,17,8.5,,,,,,0,,,,,,,0,,,12,155,0,48,203,16.91666667,
Stephen Morris,QB,73.88,213,4.63,0.476762381,,,30,-0.598931936,111,-0.381522529,4.49,-0.491425125,7.36,-0.27840341,-1.273520621,-0.254704124,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Tajh Boyd,QB,72.63,222,4.84,-0.25510249,,,30.5,-0.486621837,104,-1.162959369,4.23,0.561577056,7.33,-0.204236742,-1.547343381,-0.309468676,6,213,183,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Teddy Bridgewater,QB,74.13,214,,,,,30,-0.598931936,112,-0.269888695,4.2,0.683077308,7.17,0.191318824,0.005575501,0.001393875,1,32,32,,13,794,0,0,794,61.07692308,,16,992,0,0,992,62,,,,,,0,,,1,9,0,0,9,9,
Tom Savage,QB,75.88,228,4.97,-0.708161695,,,27,-1.272792528,104,-1.162959369,4.36,0.035075966,7.33,-0.204236742,-3.313074368,-0.662614874,4,135,127,,2,60,0,0,60,30,,,,,,0,,,3,146,0,0,146,48.66666667,,8,420,0,0,420,52.5,
Zach Mettenberger,QB,76.88,224,,,,,,,,,,,,,,,6,178,160,,7,306,0,0,306,43.71428571,,7,271,0,0,271,38.71428571,,,,,,0,,,,,,,0,,
Alfred Blue,RB,74.38,223,4.63,0.476762381,13,-1.068798492,32,-0.149691541,121,0.734815813,4.5,-0.531925209,7.15,0.240763269,-0.298073779,-0.049678963,6,181,162,,16,335,0,206,541,33.8125,,15,368,0,178,546,36.4,,14,237,0,166,403,28.78571429,,11,156,0,198,354,32.18181818,
Andre Williams,RB,71.38,230,4.56,0.720717337,,,38,1.198029643,128,1.516252653,4.06,1.250078483,7.27,-0.055903405,4.629174712,0.925834942,4,113,108,,16,519,0,10,529,33.0625,,16,157,1,190,348,21.75,,1,27,0,0,27,27,,8,13,0,112,125,15.625,
Antonio Andrews,RB,70.13,225,4.82,-0.185401073,20,-0.040761805,29.5,-0.711242034,104,-1.162959369,4.49,-0.491425125,7.24,0.018263264,-2.573526143,-0.428921024,,,,,4,13,0,31,44,11,,14,422,0,105,527,37.64285714,,16,9,0,231,240,15,,,,,,0,,
Bishop Sankey,RB,69.5,209,4.49,0.964672294,26,0.840412499,35.5,0.63647915,125,1.18135115,4,1.493078987,6.75,1.229652183,6.345646263,1.05760771,2,54,53,,16,354,0,18,372,23.25,,13,178,0,27,205,15.76923077,,,,,,0,,,,,,,0,,
Carlos Hyde,RB,71.88,230,4.62,0.511613089,19,-0.187624188,34.5,0.411858952,113,-0.158254861,,,,,0.577592992,0.144398248,2,57,56,,14,261,0,22,283,20.21428571,,7,292,0,0,292,41.71428571,,13,537,0,0,537,41.30769231,,16,783,0,3,786,49.125,
Charles Sims,RB,72,214,4.48,0.999523002,17,-0.481348956,37.5,1.085719544,125,1.18135115,4.3,0.278076469,7.16,0.216041047,3.279362256,0.546560376,3,69,67,,8,231,0,0,231,28.875,,16,454,0,1,455,28.4375,,7,237,0,0,237,33.85714286,,16,380,0,36,416,26,
Damien Williams,RB,71,222,4.45,1.104075126,16,-0.62821134,35.5,0.63647915,121,0.734815813,4.25,0.480576889,7.37,-0.303125633,2.024610004,0.337435001,,,,,16,49,0,53,102,6.375,,16,158,0,305,463,28.9375,,15,160,0,291,451,30.06666667,,11,194,0,126,320,29.09090909,
David Fluellen,RB,71.13,224,4.72,0.163106008,,,36.5,0.861099347,120,0.623181979,,,6.9,0.858818841,2.506206174,0.626551544,,,,,,,,,0,,,,,,,0,,,,,,,0,,,16,17,0,317,334,20.875,
DeAnthony Thomas,RB,68.63,174,4.5,0.929821586,8,-1.803110412,32,-0.149691541,123,0.958083482,,,,,-0.064896885,-0.016224221,4,124,118,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Devonta Freeman,RB,68.25,206,4.58,0.651015921,,,31.5,-0.26200164,116,0.176646642,4.26,0.440076805,7.11,0.339652161,1.345389889,0.269077978,4,103,99,,16,234,0,84,318,19.875,,15,767,0,0,767,51.13333333,,16,604,0,0,604,37.75,,14,551,0,0,551,39.35714286,
George Atkinson,RB,73.38,218,4.48,0.999523002,19,-0.187624188,38,1.198029643,128,1.516252653,4.46,-0.369924874,7.07,0.438541052,3.594797288,0.599132881,,,,,5,0,0,103,103,20.6,,,,,,0,,,16,22,0,230,252,15.75,,,,,,0,,
Henry Josey,RB,68.13,194,4.43,1.173776542,20,-0.040761805,34.5,0.411858952,116,0.176646642,4.13,0.966577896,7.07,0.438541052,3.12663928,0.521106547,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Isaiah Crowell,RB,71,224,4.57,0.685866629,23,0.399825347,38,1.198029643,116,0.176646642,,,,,2.460368261,0.615092065,,,,,16,382,0,12,394,24.625,,16,474,0,12,486,30.375,,16,568,0,1,569,35.5625,,16,536,0,0,536,33.5,
James White,RB,69.13,204,4.57,0.685866629,23,0.399825347,32,-0.149691541,113,-0.158254861,4.2,0.683077308,7.05,0.487985498,1.948808381,0.324801397,4,130,123,,3,31,0,0,31,10.33333333,,14,291,0,2,293,20.92857143,,16,426,0,13,439,27.4375,,14,383,0,6,389,27.78571429,
James Wilder,RB,74.63,232,4.86,-0.324803906,18,-0.334486572,35,0.524169051,121,0.734815813,4.24,0.521076973,6.92,0.809374395,1.930145754,0.321690959,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Jeremy Hill,RB,72.63,233,4.56,0.720717337,20,-0.040761805,29,-0.823552133,112,-0.269888695,,,,,-0.413485296,-0.103371324,2,55,54,,16,501,0,4,505,31.5625,,16,457,0,0,457,28.5625,,15,443,0,0,443,29.53333333,,7,77,0,7,84,12,
Jerick McKinnon,RB,68.88,209,4.41,1.243477959,32,1.721586803,40.5,1.759580136,132,1.96278799,4.12,1.00707798,6.83,1.031874401,8.726385268,1.454397545,3,96,92,,11,331,0,18,349,31.72727273,,16,160,0,205,365,22.8125,,15,511,0,4,515,34.33333333,,16,527,0,70,597,37.3125,
Jerome Smith,RB,71.13,220,4.84,-0.25510249,14,-0.921936108,36,0.748789248,116,0.176646642,4.6,-0.936926049,7.53,-0.698681199,-1.887209955,-0.314534992,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
KaDeem Carey,RB,69.38,207,4.7,0.232807424,19,-0.187624188,32.5,-0.037381442,114,-0.046621027,4.38,-0.045924202,7.08,0.413818829,0.329075393,0.054845899,4,117,111,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Kapri Bibbs,RB,69.38,212,4.67,0.337359548,24,0.546687731,29,-0.823552133,104,-1.162959369,,,,,-1.102464223,-0.275616056,,,,,,,,,0,,,1,0,0,19,19,19,,12,94,0,205,299,24.91666667,,3,102,0,9,111,37,
Lache Seastrunk,RB,69.5,201,4.51,0.894970878,15,-0.775073724,41.5,1.984200334,134,2.186055659,,,,,4.290153146,1.072538286,6,186,167,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
LaDarius Perkins,RB,67.38,195,4.46,1.069224418,23,0.399825347,35.5,0.63647915,123,0.958083482,4.3,0.278076469,7.08,0.413818829,3.755507695,0.625917949,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Lorenzo Taliaferro,RB,72.25,229,4.58,0.651015921,18,-0.334486572,33,0.074928656,116,0.176646642,4.22,0.60207714,6.88,0.908263286,2.078445074,0.346407512,4,138,130,,13,134,0,163,297,22.84615385,,3,52,0,21,73,24.33333333,,3,11,0,65,76,25.33333333,,,,,,0,,
Silas Redd,RB,69.75,212,4.7,0.232807424,18,-0.334486572,37,0.973409446,122,0.846449648,,,,,1.718179945,0.429544986,,,,,15,55,0,182,237,15.8,,,,,,0,,,,,,,0,,,,,,,0,,
Storm Johnson,RB,71.63,209,4.6,0.581314505,16,-0.62821134,35.5,0.63647915,116,0.176646642,,,,,0.766228956,0.191557239,7,222,189,,6,63,0,1,64,10.66666667,,,,,,0,,,,,,,0,,,,,,,0,,
Terrance West,RB,69.25,225,4.56,0.720717337,16,-0.62821134,33.5,0.187238755,120,0.623181979,,,,,0.902926731,0.225731683,3,94,90,,14,402,0,0,402,28.71428571,,8,123,0,8,131,16.375,,16,442,0,1,443,27.6875,,5,66,0,0,66,13.2,
Tim Cornett,RB,72.25,209,4.48,0.999523002,,,34.5,0.411858952,124,1.069717316,4.26,0.440076805,7.01,0.586874389,3.508050464,0.701610093,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Tim Flanders,RB,68.63,207,4.75,0.058553883,20,-0.040761805,32,-0.149691541,112,-0.269888695,,,7.07,0.438541052,0.036752895,0.007350579,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Tre Mason,RB,68.5,207,4.5,0.929821586,,,38.5,1.310339742,125,1.18135115,4.15,0.885577728,,,4.307090206,1.076772551,3,75,73,,12,358,0,3,361,30.08333333,,13,185,0,0,185,14.23076923,,,,,,0,,,,,,,0,,
Tyler Gaffney,RB,71.5,220,4.49,0.964672294,,,36.5,0.861099347,115,0.065012808,4.18,0.764077476,6.78,1.155485515,3.810347439,0.762069488,6,204,178,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Ahmad Dixon,SS,72,212,4.64,0.441911672,14,-0.921936108,32,-0.149691541,111,-0.381522529,4.5,-0.531925209,7.55,-0.748125645,-2.29128936,-0.38188156,7,248,199,,5,0,1,63,64,12.8,,,,,,0,,,,,,,0,,,,,,,0,,
Brock Vereen,SS,71.63,199,4.47,1.03437371,25,0.693550115,34,0.299548854,116,0.176646642,4.07,1.209578399,6.9,0.858818841,4.272516561,0.712086093,4,131,124,,16,0,502,249,751,46.9375,,3,0,4,61,65,21.66666667,,,,,,0,,,,,,,0,,
Craig Loston,SS,72.63,217,4.65,0.407060964,12,-1.215660876,32.5,-0.037381442,117,0.288280476,4.35,0.075576049,7.15,0.240763269,-0.241361559,-0.040226927,,,,,13,0,0,221,221,17,,6,0,2,103,105,17.5,,,,,,0,,,,,,,0,,
Daniel Sorensen,SS,73.38,205,4.67,0.337359548,13,-1.068798492,32,-0.149691541,113,-0.158254861,3.95,1.695579406,6.47,1.921874423,2.578068484,0.429678081,,,,,9,0,31,141,172,19.11111111,,16,0,227,363,590,36.875,,16,0,542,367,909,56.8125,,15,0,991,159,1150,76.66666667,
Deone Bucannon,SS,73,211,4.49,0.964672294,19,-0.187624188,36.5,0.861099347,124,1.069717316,4.26,0.440076805,6.96,0.710485504,3.858427077,0.643071179,1,27,27,,16,0,688,112,800,50,,16,0,994,81,1075,67.1875,,13,0,818,50,868,66.76923077,,12,0,705,0,705,58.75,
Isaiah Lewis,SS,69.88,211,4.6,0.581314505,15,-0.775073724,36.5,0.861099347,122,0.846449648,4.47,-0.410424958,7.05,0.487985498,1.591350315,0.265225053,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Jimmie Ward,SS,71,193,4.59,0.616165213,9,-1.656248028,,,,,,,,,-1.040082815,-0.520041407,1,30,30,,8,0,242,69,311,38.875,,16,0,730,231,961,60.0625,,11,0,669,92,761,69.18181818,,7,0,429,36,465,66.42857143,
Maurice Alexander,SS,73.25,220,4.54,0.790418753,,,38,1.198029643,123,0.958083482,4.51,-0.572425293,7.05,0.487985498,2.862092083,0.572418417,4,110,105,,9,0,0,135,135,15,,14,0,420,189,609,43.5,,14,0,919,63,982,70.14285714,,4,0,226,34,260,65,
Nat Berhe,SS,70.5,193,4.71,0.197956716,15,-0.775073724,35.5,0.63647915,116,0.176646642,4.22,0.60207714,7.08,0.413818829,1.251904753,0.208650792,5,152,142,,16,0,31,355,386,24.125,,,,,,0,,,7,0,164,106,270,38.57142857,,15,0,40,267,307,20.46666667,
Vinnie Sunseri,SS,71.13,210,,,18,-0.334486572,,,,,,,,,-0.334486572,-0.334486572,5,167,153,,9,0,11,164,175,19.44444444,,,,,,0,,,6,0,16,131,147,24.5,,,,,,0,,
A.C. Leonard,TE,74.38,252,4.5,0.929821586,20,-0.040761805,34,0.299548854,127,1.404618819,,,,,2.593227454,0.648306863,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Arthur Lynch,TE,76.63,258,4.82,-0.185401073,28,1.134137267,29.5,-0.711242034,115,0.065012808,4.35,0.075576049,7.38,-0.327847856,0.05023516,0.008372527,5,155,145,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Austin Seferian-Jenkins,TE,77.5,262,4.75,0.058553883,20,-0.040761805,,,,,,,,,0.017792079,0.008896039,,,,,9,449,0,0,449,49.88888889,,7,214,0,1,215,30.71428571,,9,138,0,6,144,16,,13,653,0,12,665,51.15384615,
C.J. Fiedorowicz,TE,77.5,265,4.76,0.023703175,25,0.693550115,31.5,-0.26200164,115,0.065012808,4.26,0.440076805,7.1,0.364374384,1.324715647,0.220785941,3,65,64,,15,472,0,97,569,37.93333333,,16,649,0,116,765,47.8125,,15,677,0,15,692,46.13333333,,5,229,0,0,229,45.8,
Colt Lyerla,TE,75.88,242,4.61,0.546463797,15,-0.775073724,39,1.42264984,127,1.404618819,,,,,2.598658732,0.649664683,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Crockett Gillmore,TE,77.88,260,4.89,-0.42935603,,,33.5,0.187238755,120,0.623181979,4.44,-0.288924706,7.42,-0.426736748,-0.33459675,-0.06691935,3,99,95,,15,370,0,120,490,32.66666667,,10,519,0,45,564,56.4,,7,245,0,55,300,42.85714286,,,,,,0,,
Eric Ebron,TE,76.38,250,4.6,0.581314505,24,0.546687731,32,-0.149691541,120,0.623181979,,,,,1.601492674,0.400373168,1,10,10,,13,445,0,104,549,42.23076923,,14,613,0,9,622,44.42857143,,13,708,0,0,708,54.46153846,,16,549,0,0,549,34.3125,
Jace Amaro,TE,77.38,265,4.74,0.093404591,28,1.134137267,33,0.074928656,116,0.176646642,4.3,0.278076469,7.42,-0.426736748,1.330456878,0.221742813,2,49,48,,14,372,0,45,417,29.78571429,,,,,,0,,,3,34,0,0,34,11.33333333,,,,,,0,,
Jake Murphy,TE,76,249,4.79,-0.080848949,24,0.546687731,33,0.074928656,113,-0.158254861,4.27,0.399576721,7.18,0.166596601,0.948685899,0.158114317,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Joe Don Duncan,TE,74.63,268,4.79,-0.080848949,35,2.162173954,,,,,,,,,2.081325005,1.040662503,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Jordan Najvar,TE,77.88,256,4.93,-0.568758862,18,-0.334486572,32.5,-0.037381442,111,-0.381522529,4.47,-0.410424958,7.14,0.265485492,-1.467088872,-0.244514812,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Marcel Jensen,TE,77.75,259,4.85,-0.289953198,24,0.546687731,35,0.524169051,114,-0.046621027,4.6,-0.936926049,7.38,-0.327847856,-0.530491347,-0.088415224,,,,,1,24,0,0,24,24,,1,10,0,6,16,16,,,,,,0,,,,,,,0,,
Nic Jacobs,TE,76.75,269,4.89,-0.42935603,15,-0.775073724,,,,,,,,,-1.204429754,-0.602214877,,,,,13,146,0,46,192,14.76923077,,11,95,0,162,257,23.36363636,,,,,,0,,,,,,,0,,
Richard Rodgers,TE,76,257,4.87,-0.359654614,16,-0.62821134,31.5,-0.26200164,115,0.065012808,4.47,-0.410424958,7.23,0.042985487,-1.552294257,-0.25871571,3,98,94,,16,480,0,5,485,30.3125,,16,799,0,53,852,53.25,,16,604,0,102,706,44.125,,15,305,0,108,413,27.53333333,
Troy Niklas,TE,78.5,270,4.84,-0.25510249,27,0.987274883,32,-0.149691541,113,-0.158254861,4.55,-0.734425629,7.57,-0.79757009,-1.107769728,-0.184628288,2,52,51,,7,89,0,66,155,22.14285714,,16,179,0,190,369,23.0625,,3,62,0,68,130,43.33333333,,15,414,0,96,510,34,
Xavier Grimble,TE,76.25,257,4.76,0.023703175,,,26.1,-1.474950705,112,-0.269888695,,,,,-1.721136225,-0.573712075,,,,,,,,,0,,,,,,,0,,,13,197,0,67,264,20.30769231,,15,169,0,42,211,14.06666667,
Albert Wilson,WR,69,202,4.43,1.173776542,10,-1.509385644,37.5,1.085719544,123,0.958083482,4.21,0.642577224,7,0.611596612,2.962367761,0.49372796,,,,,12,216,0,98,314,26.16666667,,14,655,0,28,683,48.78571429,,16,467,0,153,620,38.75,,13,536,0,56,592,45.53846154,
Allen Hurns,WR,73.25,198,4.55,0.755568045,14,-0.921936108,31,-0.374311738,120,0.623181979,4.5,-0.531925209,7.23,0.042985487,-0.406437545,-0.067739591,,,,,16,788,0,2,790,49.375,,15,865,0,4,869,57.93333333,,11,637,0,1,638,58,,10,537,0,1,538,53.8,
Allen Robinson,WR,74.63,220,4.6,0.581314505,,,39,1.42264984,126,1.292984985,4,1.493078987,7,0.611596612,5.401624928,1.080324986,2,61,60,,10,516,0,3,519,51.9,,16,983,0,4,987,61.6875,,16,1048,0,2,1050,65.625,,1,3,0,0,3,3,
Anthony Denham,WR,76.5,235,4.77,-0.011147533,,,32.5,-0.037381442,,,,,,,-0.048528975,-0.024264488,,,,,4,3,0,56,59,14.75,,,,,,0,,,,,,,0,,,,,,,0,,
Austin Franklin,WR,70.63,189,4.56,0.720717337,7,-1.949972796,36,0.748789248,123,0.958083482,4.33,0.156576217,7.07,0.438541052,1.072734541,0.17878909,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Bennie Fowler,WR,73.25,217,4.52,0.86012017,,,36,0.748789248,125,1.18135115,4.18,0.764077476,7.06,0.463263275,4.017601319,0.803520264,,,,,,,,,0,,,16,264,0,259,523,32.6875,,13,241,0,195,436,33.53846154,,16,575,0,227,802,50.125,
Brandin Cooks,WR,69.75,189,4.33,1.522283623,16,-0.62821134,36,0.748789248,120,0.623181979,3.81,2.262580581,6.76,1.204929961,5.733554052,0.955592342,1,20,20,,10,533,0,37,570,57,,16,958,0,4,962,60.125,,16,883,0,4,887,55.4375,,16,1056,0,2,1058,66.125,
Brandon Coleman,WR,78,225,4.56,0.720717337,21,0.106100579,32.5,-0.037381442,,,4.51,-0.572425293,7.33,-0.204236742,0.012774439,0.002554888,,,,,,,,,0,,,16,430,0,143,573,35.8125,,16,366,0,115,481,30.0625,,16,651,0,27,678,42.375,
Bruce Ellington,WR,69.38,197,4.45,1.104075126,15,-0.775073724,39.5,1.534959939,120,0.623181979,3.95,1.695579406,6.69,1.37798552,5.560708247,0.926784708,4,106,101,,13,93,0,96,189,14.53846154,,13,143,0,124,267,20.53846154,,,,,,0,,,11,590,0,28,618,56.18181818,
Chris Boyd,WR,76,206,4.73,0.1282553,12,-1.215660876,,,,,,,,,-1.087405576,-0.543702788,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Cody Hoffman,WR,75.88,223,4.65,0.407060964,13,-1.068798492,27.5,-1.160482429,108,-0.716424032,4.2,0.683077308,6.89,0.883541063,-0.972025617,-0.16200427,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Cody Latimer,WR,74.5,215,4.52,0.86012017,23,0.399825347,,,,,,,,,1.259945517,0.629972758,2,56,55,,8,37,0,70,107,13.375,,14,190,0,189,379,27.07142857,,12,217,0,194,411,34.25,,11,379,0,131,510,46.36363636,
Corey Brown,WR,71.38,178,4.51,0.894970878,,,33,0.074928656,115,0.065012808,4.22,0.60207714,7.16,0.216041047,1.853030529,0.370606106,,,,,13,307,0,84,391,30.07692308,,14,753,0,0,753,53.78571429,,16,587,0,59,646,40.375,,,,,,0,,
Damian Copeland,WR,71,184,4.5,0.929821586,12,-1.215660876,40,1.647270038,120,0.623181979,3.9,1.898079826,6.53,1.773541086,5.656233638,0.942705606,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Davante Adams,WR,72.88,212,4.56,0.720717337,14,-0.921936108,39.5,1.534959939,123,0.958083482,4.3,0.278076469,6.82,1.056596623,3.626497742,0.60441629,2,53,52,,16,738,0,48,786,49.125,,13,762,0,1,763,58.69230769,,16,913,0,8,921,57.5625,,14,777,0,0,777,55.5,
Devin Street,WR,74.88,198,4.55,0.755568045,,,37,0.973409446,123,0.958083482,4.01,1.452578903,6.89,0.883541063,5.023180939,1.004636188,5,146,138,,16,148,0,0,148,9.25,,14,276,0,28,304,21.71428571,,5,66,0,0,66,13.2,,,,,,0,,
Donte Moncrief,WR,74.38,221,4.4,1.278328667,13,-1.068798492,39.5,1.534959939,132,1.96278799,4.3,0.278076469,7.02,0.562152166,4.547506739,0.75791779,3,90,86,,16,411,0,193,604,37.75,,16,830,0,36,866,54.125,,9,467,0,3,470,52.22222222,,12,613,0,5,618,51.5,
Dri Archer,WR,67.75,173,4.26,1.76623858,20,-0.040761805,38,1.198029643,122,0.846449648,4.06,1.250078483,6.86,0.957707732,5.977742281,0.99629038,3,97,93,,12,50,0,52,102,8.5,,8,3,0,38,41,5.125,,,,,,0,,,,,,,0,,
Isaiah Burse,WR,70.38,188,4.58,0.651015921,16,-0.62821134,31,-0.374311738,114,-0.046621027,3.94,1.73607949,6.74,1.254374406,2.592325712,0.432054285,,,,,12,18,0,75,93,7.75,,,,,,0,,,9,46,0,81,127,14.11111111,,,,,,0,,
Jalen Saunders,WR,68.88,165,4.44,1.138925834,,,34,0.299548854,122,0.846449648,,,,,2.284924336,0.761641445,4,104,100,,15,7,0,50,57,3.8,,,,,,0,,,,,,,0,,,,,,,0,,
Jared Abbrederis,WR,73,195,4.5,0.929821586,4,-2.390559947,30.5,-0.486621837,116,0.176646642,4.08,1.169078315,6.8,1.106041069,0.504405828,0.084067638,5,176,159,,,,,,0,,,9,99,0,19,118,13.11111111,,5,24,0,38,62,12.4,,7,117,0,91,208,29.71428571,
Jarvis Landry,WR,71.5,205,4.65,0.407060964,12,-1.215660876,28.5,-0.935862232,110,-0.493156364,,,,,-2.237618507,-0.559404627,2,63,62,,16,683,0,165,848,53,,16,867,0,111,978,61.125,,16,892,0,51,943,58.9375,,16,929,0,40,969,60.5625,
Jeff Janis,WR,74.88,219,4.42,1.208627251,20,-0.040761805,37.5,1.085719544,123,0.958083482,3.98,1.574079154,6.64,1.501596635,6.287344261,1.04789071,7,236,192,,3,15,0,15,30,10,,16,131,0,288,419,26.1875,,16,233,0,272,505,31.5625,,16,50,0,247,297,18.5625,
Jeremy Gallon,WR,67.5,185,4.49,0.964672294,15,-0.775073724,,,,,,,,,0.18959857,0.094799285,7,244,196,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
John Brown,WR,70,179,4.34,1.487432915,,,36.5,0.861099347,117,0.288280476,4.12,1.00707798,6.91,0.834096618,4.477987336,0.895597467,3,91,87,,16,657,0,0,657,41.0625,,15,826,0,0,826,55.06666667,,15,596,0,36,632,42.13333333,,10,491,0,0,491,49.1,
Jordan Matthews,WR,75.13,212,4.46,1.069224418,21,0.106100579,35.5,0.63647915,120,0.623181979,4.18,0.764077476,6.95,0.735207726,3.934271329,0.655711888,2,42,41,,16,765,0,5,770,48.125,,16,919,0,1,920,57.5,,14,843,0,2,845,60.35714286,,10,508,0,1,509,50.9,
Josh Huff,WR,71.25,206,4.51,0.894970878,14,-0.921936108,35.5,0.63647915,115,0.065012808,,,,,0.674526727,0.168631682,3,86,82,,12,209,0,165,374,31.16666667,,15,539,0,98,637,42.46666667,,10,171,0,74,245,24.5,,,,,,0,,
Josh Stewart,WR,69.88,178,4.69,0.267658132,11,-1.36252326,35,0.524169051,116,0.176646642,4.33,0.156576217,7.1,0.364374384,0.126901166,0.021150194,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Kelvin Benjamin,WR,77,240,4.61,0.546463797,13,-1.068798492,32.5,-0.037381442,117,0.288280476,4.39,-0.086424286,7.33,-0.204236742,-0.56209669,-0.093682782,1,28,28,,16,926,0,1,927,57.9375,,,,,,0,,,16,802,0,2,804,50.25,,14,598,0,5,603,43.07142857,
Kevin Norwood,WR,74,198,4.48,0.999523002,8,-1.803110412,33,0.074928656,121,0.734815813,4.32,0.197076301,6.68,1.402707743,1.605941104,0.267656851,4,123,117,,9,169,0,32,201,22.33333333,,1,13,0,6,19,19,,,,,,0,,,,,,,0,,
L'Damian Washington,WR,75.88,195,4.46,1.069224418,8,-1.803110412,32,-0.149691541,114,-0.046621027,4.35,0.075576049,7.19,0.141874378,-0.712748134,-0.118791356,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Marcus Lucas,WR,75.75,218,4.6,0.581314505,20,-0.040761805,36,0.748789248,123,0.958083482,4.25,0.480576889,7.07,0.438541052,3.166543371,0.527757229,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Marqise Lee,WR,71.75,192,4.52,0.86012017,,,38,1.198029643,126,1.292984985,4.01,1.452578903,,,4.8037137,1.200928425,2,39,38,,13,492,0,1,493,37.92307692,,10,240,0,0,240,24,,16,818,0,65,883,55.1875,,14,737,0,24,761,54.35714286,
Martavis Bryant,WR,75.75,211,4.42,1.208627251,16,-0.62821134,39,1.42264984,123,0.958083482,4.15,0.885577728,7.18,0.166596601,4.013323561,0.66888726,4,118,112,,10,295,0,3,298,29.8,,11,511,0,2,513,46.63636364,,,,,,0,,,15,681,0,22,703,46.86666667,
Matt Hazel,WR,73,198,4.5,0.929821586,15,-0.775073724,36.5,0.861099347,116,0.176646642,4.2,0.683077308,7.08,0.413818829,2.289389988,0.381564998,6,190,170,,,,,,0,,,5,28,0,7,35,7,,,,,,0,,,4,11,0,28,39,9.75,
Michael Campanaro,WR,69.38,192,4.46,1.069224418,20,-0.040761805,39,1.42264984,122,0.846449648,4.01,1.452578903,6.77,1.180207738,5.930348742,0.988391457,7,218,186,,4,65,0,5,70,17.5,,4,54,0,32,86,21.5,,3,17,0,11,28,9.333333333,,13,262,0,73,335,25.76923077,
Mike Davis,WR,72,197,4.52,0.86012017,10,-1.509385644,34,0.299548854,116,0.176646642,4.18,0.764077476,7,0.611596612,1.20260411,0.200434018,,,,,,,,,0,,,6,126,0,0,126,21,,8,66,0,63,129,16.125,,6,175,0,0,175,29.16666667,
